zincid,smiles,consensus_score,docking_score,boltz_prob,is_active
ZINC000344032875,CN(Cc1nc(O)n[nH]1)C[C@@H]1CC=CCC1,0.561208,-7.283,0.470443,0
ZINC000398537798,CNC(=O)[C@H]1CCN(c2nccnc2Cl)C1,0.47476438,-6.792,0.35025176,0
ZINC000634192818,Cc1ccccc1COCC(=O)NC1(C)COC1,0.64485276,-7.825,0.57978773,0
ZINC000637953134,Cc1cc(CN2CCCOCC2)sn1,0.49424702,-6.338,0.43604425,0
ZINC000708144705,COC(=O)CN1CCNC(=O)CC1(C)C,0.35617626,-6.505,0.1451768,0
ZINC000780341869,CON(Cc1ccccc1)[C@H](C)c1nc(C)no1,0.5480764,-7.769,0.39390445,0
ZINC000790184443,CC[C@H](C)NN=C(C)c1ccc(F)c(F)c1,0.5943409,-8.025,0.4589358,0
ZINC000799113588,Cc1nn(C(C)C)cc1C=NNCC(F)(F)F,0.46061274,-7.52,0.24653369,0
ZINC000841652326,Cc1ccc(O)c(C=NN(C)C[C@H](C)O)n1,0.46924612,-7.117,0.30553266,0
ZINC000859680657,C[C@@H]1C[C@@H]1COC(=O)c1cc(C2CC2)no1,0.5094595,-7.038,0.39340478,0
ZINC000901993315,Cn1ccc(NC[C@H]2C[C@@H]3[C@H](C2)C3(F)F)n1,0.5106705,-7.32,0.36648607,0
ZINC001019974714,CCCN[C@H]1C[C@H](NC(=O)c2ccc(C)o2)C1,0.42690545,-7.07,0.22654589,0
ZINC001162345841,Fc1cc(Cl)nnc1N[C@@H]1CCOC[C@@H]1F,0.49161217,-7.437,0.31656963,0
ZINC001167341655,Cc1cncc(NC2CC(=O)C2)c1,0.47289807,-6.964,0.32867315,0
ZINC001225217478,Cc1ccccc1O[C@@H]1CCO[C@H](C)C1,0.48157987,-7.654,0.27413663,0
ZINC001593745478,C[C@]1(C(=O)N2CC[C@H]2C(=O)O)C=CCC1,0.33600348,-6.823,0.07215619,0
ZINC000026722973,N=C(S)[C@H](c1ccccc1)c1ccccn1,0.5409361,-7.928,0.36323008,0
ZINC000026895132,CC(=O)c1ccnc(C)n1,0.33243194,-5.324,0.22092165,0
ZINC000084324098,COC(=O)[C@H]1O[C@]1(C)c1ccc(C)s1,0.3848819,-6.726,0.17906433,0
ZINC000096527044,NCC1([C@H](O)c2cccs2)CC1,0.5815464,-5.845,0.66023016,0
ZINC000163825776,CC[C@@H](CC#N)NC(=O)[C@H](C)OC,0.34349766,-5.927,0.18015224,0
ZINC000169824981,COC(=O)[C@@H](NC(=O)c1nccs1)C(C)C,0.39307848,-6.088,0.26162928,0
ZINC000371208953,OCCN1CC(Cc2ccccc2F)C1,0.7007126,-6.924,0.7841116,0
ZINC000641086114,COCC[C@H](C)n1cc(-c2ccccc2F)nn1,0.5434875,-7.818,0.37972012,0
ZINC000683523679,CCOCC[C@H](O)CN1CC[C@H](C)[C@H](F)C1,0.5036836,-6.596,0.4279149,0
ZINC000684564903,CCC[C@H](C)NS(=O)(=O)c1cnnn1C,0.3289492,-6.854,0.054959465,0
ZINC000770535197,O=C(Cc1ccsc1)NN1CCCC1=O,0.33665892,-6.824,0.073350556,0
ZINC000776357112,Cc1ccc(C(=O)O[C@H](C#N)C2CCCCC2)o1,0.47338575,-8.344,0.18617037,0
ZINC000778044399,COCC(=O)O[C@@H]([C@H]1CCOC1)C(F)(F)F,0.35975558,-6.207,0.18324806,0
ZINC000861471610,CSCCONC(=O)C12CC(C1)C2,0.35516334,-5.991,0.19660726,0
ZINC000867539041,CC1(C)[C@H](O)C[C@H]1NC(=O)[C@H](O)c1cnc[nH]1,0.53019685,-7.625,0.37345737,0
ZINC000881942142,C#CC1(F)CN(C(=O)CN(CC)C2CC2)C1,0.4302635,-6.517,0.29068932,0
ZINC000885776522,O=C(CO)NCCc1cccc2c1OCCO2,0.4808112,-7.37,0.3021394,0
ZINC000931830895,CCON(CC)C(=O)Nc1sccc1C#N,0.4098095,-6.209,0.28219244,0
ZINC001140278613,Oc1cnccc1CN1CCC[C@@H](CF)C1,0.44681662,-7.577,0.21327892,0
ZINC001159869558,[O-][n+]1cc(Cl)ccc1NCCCS,0.521547,-5.981,0.5272379,0
ZINC001193714708,CCCCOC(=O)N[C@H]1CCC(=O)N(C)C1,0.39162013,-6.929,0.17130764,0
ZINC001566079445,C=C(CO)C(=O)N1CC[C@H]1c1cccc(F)c1,0.4560878,-7.774,0.21116355,0
ZINC000013942773,CNC(=O)c1cc2ccc(O)cc2oc1=O,0.49724376,-7.92,0.27751124,0
ZINC000019737148,COc1ccc2[nH]c(CCCN)nc2c1,0.5461627,-6.843,0.48638326,0
ZINC000127237845,COc1ccc(C(=O)N[C@@H]2CCNC2)c(F)c1,0.57902014,-7.605,0.4722511,0
ZINC000132301745,C[C@@H](CC#N)OC(=O)CNC(=O)c1ccccc1,0.5338256,-7.794,0.36307582,0
ZINC000271904401,O=C(NCc1ccc(Cl)cn1)N1CCC1,0.39979896,-7.16,0.16349372,0
ZINC000279464169,C=CCCCNC(=O)Nc1ccncc1F,0.5546774,-7.426,0.44263977,0
ZINC000281030766,C#CCN(CC#N)C(=O)C[C@H]1COC(=O)C1,0.34749633,-7.042,0.07215457,0
ZINC000308082280,CCSCCSCc1cscn1,0.2980383,-4.83,0.20414868,0
ZINC000334195176,CNC(=O)C(=O)N1CCC[C@H](C(C)C)C1,0.3542248,-7.201,0.068953,0
ZINC000546809975,C=CCNC(=O)CN1CCC[C@@]1(C)CO,0.40050858,-6.551,0.22821283,0
ZINC000578979834,COCCC(=O)Nc1cccc2c1CCN2,0.57176906,-6.963,0.5246316,0
ZINC000603288970,COC(=O)c1cc(NCc2nccn2C)ncn1,0.38457537,-6.691,0.1820958,0
ZINC000666391463,O=C(CCCF)NCc1cc[nH]n1,0.39066762,-6.01,0.2649627,0
ZINC000669950923,Cc1nc(C(=O)Nc2ccc3nccn3c2)co1,0.5885328,-7.957,0.45449993,0
ZINC000755255661,Cn1nccc1NC(=O)C=C1CCC1,0.38199827,-7.044,0.14029187,0
ZINC000769979353,O=C(O[C@@H]1CCNC1=O)c1cccc2c[nH]nc21,0.49500692,-8.267,0.23700511,0
ZINC000774717998,CC[C@@H](C)OCC(=O)OC[C@@H]1CCNC1=O,0.41161168,-6.301,0.2761978,0
ZINC000819106993,CS(=O)(=O)N[C@@]1(CC(=O)O)CCCOC1,0.358496,-6.662,0.13344984,0
ZINC000844932723,CCCN(CC(=O)O)C(=O)[C@]1(F)CCNC1,0.38345265,-6.115,0.23975441,0
ZINC000863119786,OC[C@@H]1CCCN1N=Cc1ccnc(O)c1,0.5203375,-7.469,0.37014508,0
ZINC000872316699,FCCCCN[C@]12CCC[C@H]1OCC2,0.33788067,-6.351,0.12494519,0
ZINC000892861100,CCC[C@@H](CC)OC(=O)c1ncccn1,0.3580918,-6.475,0.15209019,0
ZINC000895421895,CC1=CC[C@H](NCC2CSC2)CC1,0.62927675,-6.606,0.6756638,0
ZINC001157560949,C#CCN(CC#C)c1ncc(OC)cc1C,0.61555403,-6.803,0.6279997,0
ZINC001175494963,Cc1cc(C[C@@H](C)Nc2cncs2)on1,0.6067961,-6.764,0.61470556,0
ZINC000080793840,O=C(C[C@@H]1C=CCC1)N1CCC12CCC2,0.44267273,-7.422,0.22118446,0
ZINC000083798018,CCOC(=O)CCNC(=O)C1(C#N)CCC1,0.32568994,-6.808,0.053285416,0
ZINC000083915674,Cc1ccc(OC(C)C)cc1NC(=O)C(=O)O,0.42608383,-7.343,0.19653647,0
ZINC000140562826,O=C(CC[C@H]1CCCO1)NC[C@@H]1CCCCO1,0.41327515,-7.754,0.1284349,0
ZINC000192283596,c1nc(CNCC2(c3ccccc3)CC2)co1,0.6113822,-7.915,0.50412893,0
ZINC000238969746,CCOCC(=O)N1CC(Oc2cccnc2)C1,0.41262913,-6.369,0.27114376,0
ZINC000334481750,CN(C)C(=O)CNS(=O)(=O)C1CCCCC1,0.5160351,-6.589,0.4531098,0
ZINC000428182057,CC(F)(F)CC(=O)NCCC1CCCC1,0.34488794,-7.149,0.055863596,0
ZINC000542013664,Cc1cc(CNCc2cnn(CC(C)C)c2)no1,0.6928015,-7.373,0.72176105,0
ZINC000628762887,CC(C)C(=O)Nc1cnn(CCF)c1,0.40834522,-6.521,0.24685541,0
ZINC000660215965,COC[C@@H](NCc1cc(OC)no1)C1CC1,0.41051352,-5.877,0.31810272,0
ZINC000661703506,C[C@@]12COC[C@@H]1CN(CC(=O)N1CCC1)C2,0.3660249,-6.786,0.1354725,0
ZINC000669754379,CCC(=O)N[C@H](C)C(=O)NC1(C(F)F)CC1,0.31927726,-6.578,0.06449396,0
ZINC000717807763,C[C@H](O)CCCNC(=O)COC1CC1,0.3827134,-5.944,0.2560677,0
ZINC000755118331,O=C(NS(=O)(=O)CC1CCC1)C1=COCC1,0.43852884,-7.06,0.25061038,0
ZINC000785688600,CC[C@@H](C)OCC(=O)OCc1cncc(C)c1,0.4497544,-7.045,0.2744066,0
ZINC000819595368,CCn1nc(C)c(CNC(=O)c2cnc(C)[nH]2)n1,0.46716666,-7.2,0.2927845,0
ZINC000823695262,O=C(Nc1ccc2ncnn2c1)N[C@@H]1C=CCC1,0.6369514,-8.024,0.5434472,0
ZINC000837499774,CCOCCC(=O)O[C@@H](C)C(=O)c1ccco1,0.59941673,-6.076,0.67161417,0
ZINC000857265944,CC[C@H](C)CONC(=O)c1ccc(C(N)=O)[nH]1,0.61042136,-7.189,0.57770264,0
ZINC000876543206,CC(C)NC(=O)[C@H](F)[C@H]1CCNC1,0.46299437,-6.278,0.38037336,0
ZINC000902983163,Cn1ccnc1C(=O)NCC1CCC=CCC1,0.4869316,-7.557,0.29482228,0
ZINC001175043968,Cc1cc(F)nc(Nc2ccc(O)cc2)c1,0.5483176,-8.024,0.3678717,0
ZINC001175231125,CC(=O)c1ccc(Nc2ncccc2O)cc1F,0.48213342,-8.388,0.19892438,0
ZINC001223608191,c1ccc2c(CO[C@@H]3CCOC3)noc2c1,0.48787335,-7.792,0.27225655,0
ZINC001228181466,c1cc2c(cccc2OC[C@H]2CCCO2)[nH]1,0.52623844,-7.569,0.3714381,0
ZINC001344887466,CCn1cc(COC(=O)C2=CC[C@H](C)CC2)nn1,0.48236215,-8.142,0.22495234,0
ZINC000070682504,CC1(C)CCC[C@H](NCC(F)(F)F)C1,0.44004434,-7.277,0.23105249,0
ZINC000072207080,CC1(C)C(=O)CC[C@@H]1C(=O)O,0.3281573,-5.936,0.14882869,0
ZINC000086110380,Cc1noc(C)c1[C@@H](C)NCC(F)F,0.41573247,-6.196,0.29527682,0
ZINC000159346038,O=[N+]([O-])c1ncccc1N1C[C@H]2CNC[C@@H]2C1,0.5317742,-7.698,0.36899275,0
ZINC000170793480,COc1ccc(CNC(=O)N[C@@H]2C[C@@H]2C)cc1,0.48427236,-8.006,0.24287522,0
ZINC000175572140,O=C(OCCOc1ccccc1)[C@H]1C[C@@H]1C1CC1,0.43685648,-7.875,0.16256784,0
ZINC000273935393,Clc1ccc(-c2nc(CCC3CC3)no2)o1,0.5714658,-7.643,0.453336,0
ZINC000307948438,CCCCOCc1nc(C)no1,0.3547117,-5.699,0.22606978,0
ZINC000308519535,CCSCCNCC1(C(=O)OC)CC1,0.38711527,-5.743,0.2856839,0
ZINC000309765759,CC[C@@H](O)c1cn(Cc2snnc2C)nn1,0.4441908,-7.142,0.2533013,0
ZINC000335009349,O[C@H]1C[C@@H](CSc2ccc(F)cc2F)C1,0.38433203,-7.248,0.12370641,0
ZINC000335420038,O=C(NCCF)N[C@@H]1CCC[C@@H](F)C1,0.48527294,-6.764,0.37397927,0
ZINC000358315166,C=CCOCC(=O)N[C@@H]1CCc2n[nH]cc2C1,0.5848788,-7.025,0.5441551,0
ZINC000388798964,COC/C=C\C(=O)OCCC1CC1,0.3429724,-5.53,0.22038502,0
ZINC000617063058,CC1(C)C[C@@H](NC(=O)Cc2cscn2)CO1,0.40144977,-6.7,0.21458678,0
ZINC000621866914,CC1(CNC(=O)c2c[nH]c3nccc-3c2)COC1,0.5650407,-8.047,0.39860755,0
ZINC000813813163,C#CCN1CCC[C@H]1C(=O)N[C@@H](C)C(F)(F)F,0.35461953,-7.056,0.0848095,0
ZINC000816032724,C=C[C@@H](C)OC(=O)c1csc(C(C)=O)c1,0.40993348,-6.741,0.22712977,0
ZINC000838841559,CC[C@@H]1CN(Cc2cnn(CC)n2)CCS1,0.44639012,-6.178,0.35787815,0
ZINC000844621154,C=C(C)CON=C1CO[C@H](C)C1,0.41239673,-6.294,0.27848065,0
ZINC000881940936,C#CC1(F)CN(C(=O)C2=C(CC)OCCC2)C1,0.4511644,-7.645,0.21482198,0
ZINC001160733194,FC(F)(F)[C@@H]1CNCC[C@H]1Nc1ccncn1,0.5083814,-7.392,0.35446632,0
ZINC001240614141,COc1cc(-c2ccc(S)nc2)ccc1O,0.63395625,-7.77,0.56392074,0
ZINC001242842209,Nc1c(F)cc(-c2cncc3nncn32)cc1F,0.51439834,-8.175,0.28498232,0
ZINC001319277098,Cc1nnc(-c2ccccc2C(=O)NCC#N)o1,0.4876577,-8.517,0.19645622,0
ZINC001558986538,CCc1ncncc1C(=O)N[C@@H](C)c1ncc[nH]1,0.5247838,-7.289,0.39766613,0
ZINC000045600781,Cc1ccccc1CCNC(=O)C1CCC1,0.64143085,-8.638,0.4884874,0
ZINC000076939224,C=CCNC(=O)NC[C@H](O)C1CCOCC1,0.3338986,-6.843,0.06590737,0
ZINC000129976854,CC[C@]1(C)C[C@@H]1C(=O)NC[C@@H]1CCCNC1,0.531874,-8.031,0.33457065,0
ZINC000167158060,C[S@](=O)c1ccc(Cl)c(Cl)c1,0.38290393,-6.231,0.22660777,0
ZINC000227116682,Oc1ccc(CNC[C@]2(O)CCOC2)cc1F,0.46892673,-7.64,0.25052738,0
ZINC000261558652,Cc1cnc(CN2C[C@@H](C)[C@H](N)C2)cn1,0.53056115,-6.571,0.4837559,0
ZINC000281883631,CN(CCCO)Cc1cnn2ccccc12,0.64425796,-7.072,0.6568936,0
ZINC000282425973,CCONC(=O)N(C)Cc1ccc(C)o1,0.39308497,-6.745,0.19333853,0
ZINC000288474306,CN(Cc1nncn1C)C(=O)[C@@H]1CCCS1,0.35234022,-6.405,0.14797425,0
ZINC000307281219,C=C[C@H](C)NC(=O)CC1OCCO1,0.3036892,-6.112,0.08206215,0
ZINC000596260140,CCC1CN(c2cc(C)sc2[N+](=O)[O-])C1,0.5369584,-6.707,0.48228937,0
ZINC000618150314,CO[C@H](C)CNC(=O)c1cc(C)[nH]c1C,0.51438487,-6.859,0.42177087,0
ZINC000839001059,CC[C@@H](C)CC(=O)O[C@]1(C)CNC(=O)C1,0.37569103,-6.577,0.17634848,0
ZINC000851479487,O=C(OCC1CC2(CCC2)C1)c1cocn1,0.40769175,-7.596,0.13380082,0
ZINC000870205772,Cc1conc1C(=O)O[C@@H](C)CC#N,0.63712126,-6.325,0.72041667,0
ZINC000877204754,Cc1cc(NC(=O)C=C2CCNCC2)cs1,0.49853525,-7.649,0.3082435,0
ZINC000891696078,C[C@@H]1COCCN1Cc1nccn1C1CC1,0.41582277,-6.365,0.27788597,0
ZINC000899727374,N#CCn1cc(CN2Cc3ccccc3C2)nn1,0.6572182,-7.98,0.5881684,0
ZINC000904257452,Cc1nc(N)ccc1-c1noc(CC(C)C)n1,0.54341453,-7.886,0.37250608,0
ZINC000922108255,CCN(C(=O)COC)[C@@H](CO)c1ccccc1,0.47499815,-6.758,0.3542496,0
ZINC001046085845,CC(=O)N[C@]1(C)CCN(Cc2ccccn2)C1,0.6286854,-7.154,0.6175208,0
ZINC001174824986,Cc1cc(Nc2ccc(Cl)cc2C#N)n(C)n1,0.5746111,-8.204,0.40124345,0
ZINC001335317788,C#CCC1(NC(=O)[C@]2(F)CCOC2)CCC1,0.36527792,-7.414,0.068704076,0
ZINC000034361007,NC[C@@H]1CCCc2ccc(C(=O)O)cc21,0.6213674,-8.698,0.44250575,0
ZINC000206687883,C=CCSCCOC(C)(C)C,0.4286196,-5.256,0.41853014,0
ZINC000291983469,CC(=O)OC(C)(C)C(=O)NOC/C=C/Cl,0.34242138,-5.991,0.1713666,0
ZINC000330499488,CS[C@H](C)C(=O)NCCc1nc(C)oc1C,0.38260096,-6.474,0.20074458,0
ZINC000344128677,O=C(NCCOc1ccccc1)[C@@H]1CC[C@H](O)C1,0.55761945,-8.232,0.36467358,0
ZINC000590166918,N#CC1(CC(=O)NC[C@H]2CCCOC2)CC1,0.40879074,-7.708,0.12433396,0
ZINC000663640683,CC(=O)c1ccnc(N[C@H]2CC=CCC2)c1,0.5324543,-8.487,0.28831315,0
ZINC000768369216,CCC(=O)CNC(=O)CCN1CCOCC1,0.31387693,-6.613,0.050157703,0
ZINC000797002059,CC[C@@H]1OCC[C@H]1C(=O)O[C@@H](C)C(N)=O,0.5413272,-6.405,0.52234024,0
ZINC000829464593,CCCN(CC(=O)O)C(=O)[C@@H]1CC12CCC2,0.35597587,-6.682,0.1263784,0
ZINC000861211965,O=Cc1ccc(F)c(C(=O)N2CCCCO2)c1,0.43011647,-7.862,0.15056798,0
ZINC000878611923,C=CC[C@@H](C)N1CCC2(CC(OCC)C2)C1,0.48603162,-6.851,0.36643735,0
ZINC000905184663,C/C=C/C[S@@](=O)Cc1nc2ccccc2[nH]1,0.5185126,-7.071,0.4079074,0
ZINC000908463057,O=C(Cn1ncc2cccnc21)NC1CC(=O)C1,0.45287812,-8.012,0.18006231,0
ZINC000931915042,C=CCN1CC[C@]2(CC(F)(F)C2(F)F)C1,0.48784617,-7.55,0.29736173,0
ZINC000932470404,O=C(COC(F)(F)F)N1CCC2(CC2)CC1,0.4954611,-7.383,0.32980806,0
ZINC000958528351,CC[C@@H](N)C1(O)CCC(C)CC1,0.61015916,-6.313,0.66825473,0
ZINC001120253988,C#CC[C@H]1CCCN(c2nnnn2[C@@H]2C[C@H]2C)C1,0.53664196,-8.414,0.30419776,0
ZINC001242017875,C[C@@H](N)c1cccc(-c2ncc[nH]2)c1,0.5543619,-7.579,0.42610842,0
ZINC001252061300,OC[C@@H](O)CN1CCC(S)CC1,0.5124358,-5.439,0.5655372,0
ZINC001252560549,C=C[C@@](C)(O)CN1CCC[C@H](C#N)CC1,0.37634626,-7.184,0.11454097,0
ZINC000020036637,CC[C@@H](C)NCc1ccc(Cl)s1,0.53735554,-6.023,0.55418664,0
ZINC000020252510,O=C(CCc1ccco1)N1CCC(=O)CC1,0.3920722,-7.534,0.10930559,0
ZINC000022073421,CCCNC[C@H]1CCCN1CCC,0.49488762,-5.302,0.5450188,0
ZINC000077996270,CC(C)OCCCNC(=O)C1CC=CC1,0.4019165,-6.775,0.20771413,0
ZINC000306784749,CN(C)C(=O)c1cc(C#N)cs1,0.3707213,-5.679,0.2598626,0
ZINC000309938959,CC[C@@H](NCCC(F)(F)F)C1CCOCC1,0.41168672,-6.728,0.23195428,0
ZINC000335155678,CSCc1nc(-c2ccc(C)s2)no1,0.4730353,-6.34,0.39381787,0
ZINC000340440206,C=CC[C@@H](C)NC(=O)CCc1ccn(C)n1,0.60134214,-7.148,0.56398,0
ZINC000424975820,O=C(C[C@@H]1CCCO1)N[C@@H]1C[C@H]1C1CCC1,0.5256641,-7.651,0.3617754,0
ZINC000453581179,CC1(C)C[C@H](CNCc2cscn2)CCO1,0.6587418,-7.142,0.67830724,0
ZINC000531113355,CC[C@@H](COC)NC(=O)C1(C(N)=O)CCC1,0.35732412,-6.337,0.1649164,0
ZINC000617251464,CCC(=O)Nc1ccc(Cl)cc1SC,0.4055237,-6.328,0.26133105,0
ZINC000657430887,C=CCOCCN[C@H]1CO[C@H](CC)C1,0.38634548,-5.473,0.312229,0
ZINC000685040833,CNC(=O)CSc1cc2c(nn1)CCC2,0.43771088,-7.377,0.21603385,0
ZINC000770645506,Cc1cnc([C@@H](C)SC2=N[C@@H](C)CS2)o1,0.53225094,-6.362,0.5088315,0
ZINC000812789660,O=C(CC[C@@H]1CCCO1)NOC1CCC1,0.41433007,-7.195,0.18863983,0
ZINC000837145734,COC[C@@H]1CCCCN1C(=O)C=NOC,0.43644637,-6.16,0.3400518,0
ZINC000849836250,CCC(CC)OC(=O)c1ccnn1C(F)F,0.337628,-6.374,0.12205355,0
ZINC000857143813,C[C@@H]1CN(C(=O)c2ccc(C(N)=O)[nH]2)C(C)(C)C1,0.5514403,-7.78,0.3994244,0
ZINC000857980165,CC[C@H](C)OCC(=O)N[C@@H]1CCn2cncc21,0.54771006,-7.119,0.4607547,0
ZINC000881481153,C[C@H]1CCN1C(=O)CCc1cnccn1,0.413747,-6.673,0.24175346,0
ZINC000884565014,Cc1cnc(N[C@H]2C[C@H](C(N)=O)C2)o1,0.36316964,-6.468,0.16287671,0
ZINC000902461255,NC[C@@H]1CCC[C@H]1N[C@@H]1C[C@@H]2CC[C@H]1N2,0.4416667,-7.139,0.2486131,0
ZINC001242000724,C=Cc1ccccc1-c1ncc(F)cc1C(N)=O,0.51211494,-8.277,0.26985493,0
ZINC001473368420,C=C/C=C/CCN[C@H](CC)c1noc(C)n1,0.55746,-6.806,0.5126089,0
ZINC001604637368,C[C@H]1[C@H](C(=O)O)CCN1CCC(=O)C1CC1,0.66100067,-7.049,0.6924505,0
ZINC000069168480,Cc1csc([C@@H](C)NCc2ccc(C)o2)n1,0.62029374,-7.368,0.57864964,0
ZINC000112194012,O=C(/C=C/C1CCOCC1)NCC1CC1,0.3716837,-7.455,0.07713087,0
ZINC000150939745,COCCCn1c(=O)[nH]nc1SCCCF,0.2848689,-5.552,0.103000045,0
ZINC000306381195,N[C@H]1CCN(C(=O)C[C@H]2CCCN2)C1,0.43979916,-6.48,0.31342527,0
ZINC000330478777,CCCNC(=O)CN1CC[C@@H](S(N)(=O)=O)C1,0.40194932,-6.415,0.24520573,0
ZINC000335283584,CC(C)(NC(=O)[C@@H]1C[C@@H]1N)c1nccs1,0.46439475,-6.335,0.3772215,0
ZINC000398505937,C/C(=C\CN1C[C@@H](C)c2ccccc21)C(=O)O,0.5806569,-8.342,0.3988727,0
ZINC000596283805,COC(=O)C1(Cn2cc(C)cnc2=O)CC1,0.51444304,-6.867,0.42105442,0
ZINC000691927613,C[C@@H](CC#N)N(C)CC1CC(C)C1,0.40979478,-6.307,0.2719749,0
ZINC000694381162,COC[C@H](CCNc1nccs1)OC,0.32022664,-4.809,0.25028497,0
ZINC000828026194,C#Cc1cnc(NC2CC(F)(F)C2)nc1,0.45488414,-7.211,0.26731038,0
ZINC000860663267,C#C[C@@H](CC)OC(=O)c1ccc(C(F)F)o1,0.3845478,-7.414,0.106875986,0
ZINC000882251394,C#C[C@@H](CC)Nc1cc(C)nc2nc(C)nn21,0.44717717,-7.624,0.20910686,0
ZINC001170131783,C[C@@H]1CC[C@@H](N2C[C@@H](C)C[C@H]2CF)C1,0.46530813,-7.095,0.30001903,0
ZINC001224342062,C#CC[C@@H](C)OCCC=C,0.30188388,-5.485,0.14367072,0
ZINC001240125238,Cc1n[nH]c(C)c1-c1cnc(C#N)nc1,0.4197588,-6.824,0.2379639,0
ZINC001243872342,CCCc1ccnc(-c2cnc(N)nc2)n1,0.49006358,-7.594,0.29717982,0
ZINC000072208987,CNc1noc2ccc(OC)cc12,0.5348497,-6.468,0.5029594,0
ZINC000072446746,Cc1ccccc1NC(=O)c1ncccn1,0.5855412,-7.817,0.46312857,0
ZINC000188887061,Cc1oc2ncnc(N[C@@H]3CCOC3)c2c1C,0.5042112,-7.459,0.33923995,0
ZINC000270098192,CC1=CCN(C(=O)CN2CCCC2=O)CC1,0.38456437,-7.775,0.06937821,0
ZINC000339528658,CO[C@H](CNCc1ccc(Cl)o1)C1CC1,0.5426363,-6.44,0.52129483,0
ZINC000399526413,N#Cc1cnccc1SCC1CCCC1,0.5609662,-7.818,0.41434377,0
ZINC000571154314,CCC1(NC(=O)[C@@H](C)Oc2ccccn2)CCC1,0.59636396,-7.619,0.5051522,0
ZINC000639586482,CC(=O)CN1CC[C@H](NC(=O)NC2CC2)C1,0.3517713,-6.473,0.13977778,0
ZINC000664161087,Cc1cnc(N[C@]23C[C@H]2CCC3)nc1,0.6013676,-7.284,0.5498915,0
ZINC000667119380,CC1(C)COCCN1C(=O)[C@H](O)C1CC1,0.34414035,-6.771,0.09368062,0
ZINC000735810682,NC(=O)NCCNC(=O)c1ccc2nccn2c1,0.44550332,-7.675,0.20048901,0
ZINC000739082349,C[C@@H]1C[C@@H]1NC(=O)[C@H]1CCC[C@@H]1NC(=O)O,0.3578957,-7.261,0.06998695,0
ZINC000743274770,C1=C(c2nc(-c3ncccn3)no2)CCO1,0.54892045,-7.166,0.45826608,0
ZINC000817731335,C[C@@]1(C(=O)OC[C@@]2(C)CNC(=O)C2)CC1(F)F,0.44477385,-7.227,0.24561937,0
ZINC000830486584,CCC(F)(F)C(=O)NCCCF,0.2683347,-5.759,0.04872696,0
ZINC000848617222,CCNCc1noc(-c2cn(C(C)C)nc2C)n1,0.46417946,-7.544,0.25110388,0
ZINC000855451724,Cc1nn[nH]c1C(=O)N[C@H](C)c1cscn1,0.39971784,-6.548,0.22695835,0
ZINC000871685771,Cc1ccc(SCC[S@@](C)=O)c(C#N)c1,0.47489247,-6.966,0.33241597,0
ZINC000882116373,Cc1nc2nc(C)cc(N3CC(C)(O)C3)n2n1,0.5807494,-7.571,0.4792114,0
ZINC000886872775,COC[C@@H]1COCCN1C(=O)c1cocn1,0.37107354,-6.092,0.2176237,0
ZINC000907380444,CC(C)OC1CN(C(=O)OCC2CC2)C1,0.37255183,-5.93,0.237394,0
ZINC000922769069,C=CCONC(=O)NCC1CCC=CCC1,0.45571554,-7.47,0.24203086,0
ZINC000924530825,CCCCN[C@H](C)c1cccc2c1OCO2,0.6295606,-7.391,0.5946152,0
ZINC001155661142,C=C(C)CNc1nc(C)ccc1C(N)=O,0.43222103,-7.061,0.23801123,0
ZINC001212720151,COc1ccc(Cl)c(Nc2conc2C)n1,0.4517097,-7.221,0.25998244,0
ZINC001217883906,C[C@@H](OCCCCO)c1ncccc1F,0.3744753,-7.107,0.11883991,0
ZINC000070623503,CCOCCOC(=O)c1ccncc1N,0.39034382,-6.281,0.23614736,0
ZINC000071027828,CCC(=O)Nc1ccn(-c2ccncc2)n1,0.39013666,-7.208,0.13936335,0
ZINC000226796893,CC[C@H](C)N[C@@H]1CCc2cccnc21,0.550316,-7.35,0.44190127,0
ZINC000332934342,O=C(NCC1CC1)N[C@H]1CC[S@@](=O)C1,0.42665288,-6.191,0.31742895,0
ZINC000335542970,Cc1csc(CN[C@H]2CCNCC[C@H]2C)n1,0.60651124,-7.477,0.5400157,0
ZINC000399176513,CC1(C(=O)NCCc2cccnc2)CNC1,0.48346353,-7.7,0.27308565,0
ZINC000601730511,N#CCC(=O)Nc1cc(F)ccc1NC1CC1,0.52802485,-7.325,0.40034372,0
ZINC000613537721,CO[C@@H](C(=O)Nc1nncn1C)C1CCC1,0.42722815,-6.79,0.25629476,0
ZINC000627220983,C/C=C\CNC(=O)N1C[C@H](CN)C[C@@H]1C,0.40576336,-7.248,0.16615994,0
ZINC000629031734,C/C=C/CNC(=O)c1c(Cl)cnn1CC,0.43181816,-6.568,0.28846687,0
ZINC000652780607,C=CCCOCC(=O)N1C[C@H](O)C[C@H]1COC,0.43555802,-6.277,0.32612842,0
ZINC000660893676,CCCC1(CNC(=O)N[C@H](CC)C2CC2)CC1,0.46727422,-6.983,0.3155575,0
ZINC000785864501,CC#CCNC(=O)Nc1cccc(OC)c1F,0.5144746,-7.359,0.3699671,0
ZINC000823853262,O=C(Nc1cnsn1)[C@H]1CCC(F)(F)C1,0.44975638,-7.299,0.248004,0
